author_dim.author_key,author_dim.author_id,author_dim.author_name,author_dim.author_addr,author_dim.birthday,author_dim.status,author_dim.created_time,author_dim.updated_time,author_dim.last_mofidied,author_dim.content_type_key
1236,2490,Chiaki,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1237,2496,Nguyễn Khánh Vy,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1238,2505,Mã Liêng,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1239,2510,Lê Thị Nhật Trung,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1240,2516,Thần Đông,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1248,2521,Thân Thiện Hiền,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1249,2525,soncnie,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1250,2532,Mặc Nhiên,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1251,2537,Nguyễn Kim Thanh,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1252,2541,Trần Thị Hằng,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1258,2547,Lâm Nhược Linh,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1259,2552,Hà Thị Thủy,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1263,2557,Cố Tiểu Ưu,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1264,2564,Ann,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1270,2570,Cherry,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1271,2575,Sâu Róm,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1272,2580,Marry Rose,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1273,2584,Xù Xù,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1282,2590,Ngọc Hải,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1283,2595,Metit,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1284,2601,Giáng Hương,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1285,2609,Lệ Thu,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1293,2613,RongBien,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1294,2617,Bosco Thành,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1295,2624,Hồng Ngọc,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1296,2629,Rin Vón Cục,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1303,2635,Mười Ba,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1304,2639,Răng Nanh Tử Thần,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1305,2643,Hải Mi Trương,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1306,2647,Lê Thị Mai,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1315,2654,Wasabi,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1316,2658,Chì,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1317,2663,Mưa Sao Băng,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1318,2669,Yến Phan,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1325,2674,yen lun,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1326,2679,Duẫn Nhi,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1327,2686,KyMa,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1333,2692,Huyềnpsy Trần,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1334,2701,Nguyễn Mạnh Đức,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1335,2706,Vũ Sinh Quốc,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1336,2713,Thiên Ân,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1345,2717,Anh Thư,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1346,2723,Minh Tâm,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1347,2730,Smile,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1348,2735,Nguyễn Đăng Minh,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1355,2741,Đông Phong,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1356,2746,Nhược Nam,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1357,2753,Hoàng Văn Hiệp,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1365,2759,KimKai,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1366,2766,La Anh,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1372,2771,Miki,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1373,2777,Mai Thi,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1380,2784,Vũ Văn Hợi,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1381,2789,Nhím Nhỏ,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1385,2794,nguyễn đỗ thu nương,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1386,2798,Cơn Gió,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1391,2804,Ngọc Nguyên,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1392,2811,Lô Văn Lâm,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1398,2816,Xanh Xanh,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1399,2822,Mỹ Hạnh,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1405,2829,Yến Thu,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1406,2835,An Minh Khôi,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1412,2843,Thùy Liên,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1413,2849,JulieQ,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1414,2857,Họa Phong,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1421,2864,Kency,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1422,2869,Cẩm Châu - Hoàng Phương - Thịnh Đức,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1423,2875,Quốc Tuấn,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1432,2882,Trâu Điên Thánh Thiện,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1433,2888,Nguyễn Thị Vân Anh,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1434,2895,~ Mèo Gầy ~,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1435,2900,Ngữ Liêu,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1445,2906,Tomboy Dương,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1446,2911,~ Mèo Mập ~,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1447,2914,Yoshio Yoshimoto,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1448,2917,Richard Branson,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1449,2920,David Devin,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1450,2926,Jack London,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1463,2933,Lê Đăng Kháng,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1464,2940,Amanda Millie Douglas,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1465,2948,Cao Duy Thảo,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1466,2954,Lewis Carroll,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1467,2962,Alexandre Dumas,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1468,2969,Charles Kingsley,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1482,2975,Hans Christian Andersen,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1483,2981,Johanna Spyri,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1484,2988,Norman Lindsay,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1485,2998,Nguyễn Tử Siêu,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1486,3003,H. P. Lovecraft,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1487,3008,Ethel Turner,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1488,3012,Trương Tiểu Nhàn,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1489,3018,Ngọc Châu,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1490,3021,ThS. Hoàng Xuân Phương,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1509,3027,Kim Woo Choong,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1510,3033,Trần Ninh Hồ,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1511,3042,Lưu Liễm Tử,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1512,3051,Dương duy ngữ,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1513,3060,Ram Charan,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1514,3069,Lê Tắc,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1515,3078,Akehashi Daiji,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1516,3087,Hoàng Minh Tưởng,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
1517,3096,Paul Arden,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3045,1194,Benjamin Franklin,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3046,1200,Walter Isaacson,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3047,1208,Chris Zook,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3048,1213,Nguyễn Cảnh Thị,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3049,1220,Jay M. Feinman,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3050,1225,Unessco,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3060,1231,Nguyễn Cảnh Bình,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3061,1239,Plato,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3062,1248,Richard Templar,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3063,1254,Trần Du,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3064,1258,Neil Strauss,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3073,1266,W. Clement Stone,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3074,1272,Hubert K. Rampersad,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3075,1279,Nicholas Boothman,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3081,1285,Nannette Rundle Carroll,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3082,1290,Cynthia Ulrich Tobias,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3083,1296,Sara,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3091,1305,Jeffrey J. Fox,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3092,1311,Alpha Books tuyển chọn,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3093,1318,Hoàng Xuân Phương - Nguyễn Thị Ngọc Châu,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3094,1327,Ngô Sơn Dương,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3095,1333,Lê Khanh,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3105,1341,Nguyễn Khắc Xương,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3106,1345,Jeremy Rifkin,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3107,1350,Ken Blanchard. S.Truett Cathy,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3108,1353,Nguyễn Dung,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3116,1360,Đào Trinh Nhất,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3117,1367,Thiện Bụi Bặm,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3118,1370,Ngô Thúy Nga,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3123,1378,Thang,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3124,1383,Bùi Thị Tuyết Băng,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3129,1388,Trương Thị Phượng,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3130,1396,Thi Cao,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3135,1400,Trịnh Thị Hoàng Liên,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3136,1407,Mây,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3141,1412,Hải Đăng,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3142,1417,Hà Thị Thu,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3143,1424,Hà Lê,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3149,1432,Kai Hoàng,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3150,1438,Đỗ Quang Dũng,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3151,1444,fsdfdsfd,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3157,1451,Fol,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3158,1457,Trần Thị Thanh Tâm,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3159,1464,HT,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3165,1469,Tiểu Mẫn,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3166,1475,Diệu Huyền,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3173,1480,Hồng Lan,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3174,1487,Phan Trần Trung Dũng,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3175,1494,Senny,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3176,1500,TEY,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3186,1508,Tiêu Dao,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3187,1514,W.Rose Quàng,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3188,1521,Hạ Thụy,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3194,1527,Đình Quang,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3195,1531,Trần Nguyên Thảo,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3196,1536,đinh hồng nhung,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3203,1541,Phong Lữ,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3204,1547,Phong Linh,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3205,1553,Sương Hồng,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3216,1561,Địch An,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3217,1567,Đoàn Thị Khánh Ngân - Bút danh : Miss,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3218,1573,Đình Quang,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3219,1580,"Phạm Thị Phương Mai, Leon Jay",N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3220,1586,Mihiro Matsuda,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3230,1591,Dr Mahathir Mohamad,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3231,1595,Hoàng Gia Thụ,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3232,1602,Angel Darazhanow - Miroslav Kozarov - Vasil Banov,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3233,1606,Leslie Kean,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3234,1611,hân như,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3235,1617,An Nhiên,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3245,1626,Huyền Trang,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3246,1633,Tử La Lan,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3247,1639,Phượng,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3248,1647,Mưa,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3249,1655,Quỳnh Phạm,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3250,1659,Phương Nam,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3259,1663,Cheapcake,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3260,1667,Thụy Phiên Nguyễn Phúc,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3261,1673,hth,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3262,1682,Aoyama Nanae,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3263,1688,Carl Sagan,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3273,1695,Lê Nhi,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3274,1704,Zecharia Sitchin,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3275,1708,Bảo Trân,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3276,1714,Tử Nhân,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3277,1720,Nguyễn Khánh Ly,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3285,1726,Su Xù,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3286,1733,Phan Kim Hoa,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3287,1740,Ngọc Mai,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3288,1745,Hạ Phạm,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3289,1752,Chôm Chôm,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3298,1760,Tử Trừng,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3299,1768,Thanh Sam Lạc Thác,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3300,1773,Trần Đình Chí,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3301,1780,C.J. Hayden,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3308,1786,Miyamoto Musashi,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3309,1792,P.Y,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3310,1798,Khang Nguyên,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3311,1804,Nguyễn Kim Thoa,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3312,1811,Phạm Hiền,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3322,1820,Quỳnh Hoa,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3323,1827,Hoa Thanh Thần,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3324,1835,Hina,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3325,1839,Lê Min Trang,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3331,1848,hoàng Anh Dũng,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3332,1853,khong co ai,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3336,1858,Ngô Vũ,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3337,1863,Trúc Hài,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3342,1868,Phan Xuân Minh,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3343,1876,Dịch Phấn Hàn,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3347,1883,Vũ Nham,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3348,1888,Diệp Hàn,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3355,1894,Arol,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3356,1898,Vũ Nham,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3357,1903,Cà pháo,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3358,1909,Vũ An Diệp,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3364,1918,Miguel de Cervantes,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3365,1926,Michael Watkins,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3366,1934,Philip A. Fisher,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3374,1941,Cyril Charney,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3375,1948,Dan Steinbock,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3376,1952,David Packard,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3377,1957,Michael J.Gelb,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3388,1963,Robert G.Hagstrom,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3389,1968,Vân Giang,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3390,1975,Tích Vân,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3391,1979,Huế Văn,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3392,1984,Kevin Maney,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3408,1992,William T.Brooks,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3409,1997,Dinnia Louise C. Dayao,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3410,2003,David F. DAlessandro,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3411,2008,Matsushita Konosuke,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3412,2014,Jeffrey K. Liker,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3413,2022,Bích Huệ,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3414,2029,Dại Vàng,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3415,2036,Dạ Chi Nguyên,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3416,2040,Nguyễn Võ Thủy Tiên,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3439,2048,Kiều Xuân Quỳnh,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3440,2056,Na Na,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3441,2062,Phù Thủy Nhỏ,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3442,2065,Như Trúc,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3443,2071,Xương Rồng,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3444,2078,Michael Michalko,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3445,2085,Michael E. Gordon,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3446,2093,Đinh Thùy Hương,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3465,2101,LengKeng,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3466,2109,Cỏ,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3467,2117,Kurt W.Mortensen,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3468,2124,C. Thomas Anderson,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3469,2133,Peter Lynch,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3470,2140,Jeffrey A.Krames,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3471,2145,Wayne Bryan - Woody Woodburn,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3485,2153,Karen Nesbitt Shanor,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3486,2160,Hoa Bảo,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3487,2166,Robert B. Cialdini,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3488,2173,Phil Town,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3489,2179,Lăng Chí Quân,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3490,2187,Roger von Oech,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3491,2191,Gào,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3502,2197,Nguyễn Thị Sương,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3503,2203,Bảo Bình,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3504,2209,: David J. Liebermen,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3505,2217,Jeffrey J. Fox,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3506,2223,Lynne Twist,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3515,2230,Steven K. Scott,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3516,2238,Sandra Annie Taylor,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3517,2244,William Easterly,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3518,2248,Bánh Đậu,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3524,2251,Miriam Ghi,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3525,2260,Nắng Vô Hình,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
3531,2265,Vô Ưu,N/A,1900-01-01 00:00:00.0,0,NULL,NULL,NULL,2
